customer_id,first_name,last_name,email,join_date,region,segment
8880,Matthew,Santana,user8880@example.com,2023-05-18,East,Consumer
8881,Mark,Forbes,user8881@example.com,2021-03-30,West,Consumer
8882,Jasmine,Hernandez,user8882@example.com,2021-01-22,West,Enterprise
8883,Reginald,Shaffer,user8883@example.com,2025-04-03,West,Consumer
8884,Keith,Johnson,user8884@example.com,2021-03-28,West,Consumer
8885,Jose,Barnes,user8885@example.com,2022-05-31,North,Small Business
8886,Melanie,Tanner,user8886@example.com,2023-12-01,East,Consumer
8887,Shannon,Ballard,user8887@example.com,2023-02-08,West,Consumer
8888,Bobby,Riley,user8888@example.com,2023-10-07,South,Consumer
8889,Monica,Walters,user8889@example.com,2023-01-20,East,Consumer
8890,William,Graham,user8890@example.com,2025-11-01,North,Consumer
8891,James,Davis,user8891@example.com,2023-01-27,East,Consumer
8892,Mark,Randall,user8892@example.com,2024-03-04,South,Consumer
8893,Linda,Walker,user8893@example.com,2024-07-14,South,Consumer
8894,Travis,Romero,user8894@example.com,2025-08-14,South,Enterprise
8895,Scott,Beard,user8895@example.com,2025-03-16,East,Consumer
8896,Ronald,Haas,user8896@example.com,2023-10-27,East,Consumer
8897,Charles,Price,user8897@example.com,2022-11-20,East,Small Business
8898,Robert,Anderson,user8898@example.com,2021-04-24,West,Consumer
8899,Megan,Johnson,user8899@example.com,2022-01-14,South,Consumer
8900,Victoria,Lloyd,user8900@example.com,2021-08-12,East,Small Business
8901,Angela,Smith,user8901@example.com,2022-07-06,East,Consumer
8902,Timothy,Lawrence,user8902@example.com,2023-03-30,East,Consumer
8903,Rachel,Miller,user8903@example.com,2024-09-01,North,Small Business
8904,Christina,Lewis,user8904@example.com,2025-10-10,East,Consumer
8905,Jared,Martinez,user8905@example.com,2021-01-02,West,Consumer
8906,Melody,Meyer,user8906@example.com,2023-01-17,South,Small Business
8907,Jessica,Castro,user8907@example.com,2023-08-11,South,Small Business
8908,Keith,Jones,user8908@example.com,2025-09-16,East,Consumer
8909,Jordan,Lamb,user8909@example.com,2021-11-26,West,Consumer
8910,Susan,Hall,user8910@example.com,2021-04-09,East,Small Business
8911,David,Allen,user8911@example.com,2024-08-11,East,Consumer
8912,Nicole,Bernard,user8912@example.com,2023-11-30,South,Consumer
8913,Thomas,Bowman,user8913@example.com,2024-05-05,North,Consumer
8914,Mark,Walker,user8914@example.com,2025-08-31,West,Consumer
8915,Trevor,Morton,user8915@example.com,2024-03-19,West,Consumer
8916,Michelle,Malone,user8916@example.com,2023-01-15,South,Enterprise
8917,Lisa,Rice,user8917@example.com,2024-04-20,East,Consumer
8918,Mary,Rivera,user8918@example.com,2024-05-20,South,Consumer
8919,Brittany,Jackson,user8919@example.com,2022-02-18,North,Enterprise
8920,Elizabeth,Salas,user8920@example.com,2025-05-31,West,Consumer
8921,Alicia,Martin,user8921@example.com,2022-03-20,South,Consumer
8922,Rachel,Wolf,user8922@example.com,2025-06-05,West,Small Business
8923,Alison,Moore,user8923@example.com,2021-10-22,West,Consumer
8924,Jason,Kim,user8924@example.com,2024-01-16,East,Consumer
8925,Willie,Simmons,user8925@example.com,2025-03-15,West,Consumer
8926,Erin,Decker,user8926@example.com,2023-05-26,West,Small Business
8927,Rebecca,Fowler,user8927@example.com,2024-12-27,South,Small Business
8928,Andrew,Avery,user8928@example.com,2025-02-19,South,Consumer
8929,Mario,Arnold,user8929@example.com,2023-03-27,North,Consumer
8930,Teresa,Gross,user8930@example.com,2024-12-11,East,Consumer
8931,Mark,Andrews,user8931@example.com,2025-10-02,East,Consumer
8932,Dwayne,Hall,user8932@example.com,2023-09-17,North,Consumer
8933,Christopher,Woods,user8933@example.com,2022-07-28,South,Consumer
8934,Gabriela,Fletcher,user8934@example.com,2023-10-18,North,Consumer
8935,Sandra,Graves,user8935@example.com,2022-03-19,East,Consumer
8936,Joshua,Erickson,user8936@example.com,2025-01-07,North,Consumer
8937,Christopher,Jennings,user8937@example.com,2023-03-20,West,Consumer
8938,Tara,Cruz,user8938@example.com,2023-05-05,West,Small Business
8939,Roy,Morris,user8939@example.com,2022-03-13,West,Consumer
8940,Mary,Pearson,user8940@example.com,2021-11-20,East,Consumer
8941,Roger,Cook,user8941@example.com,2025-01-21,West,Enterprise
8942,Christie,Kelly,user8942@example.com,2023-02-23,West,Enterprise
8943,Charles,Howard,user8943@example.com,2023-07-28,North,Small Business
8944,Lance,Rodriguez,user8944@example.com,2024-07-28,South,Small Business
8945,Scott,George,user8945@example.com,2024-04-18,East,Consumer
8946,Savannah,Smith,user8946@example.com,2022-11-20,East,Consumer
8947,Ariel,Clark,user8947@example.com,2021-04-15,East,Consumer
8948,Lisa,Brown,user8948@example.com,2025-02-25,South,Consumer
8949,Randy,Lee,user8949@example.com,2021-10-20,South,Small Business
8950,Christopher,Doyle,user8950@example.com,2021-03-08,East,Consumer
8951,Thomas,Fowler,user8951@example.com,2025-10-05,South,Consumer
8952,Sandra,Thomas,user8952@example.com,2022-05-02,South,Consumer
8953,Juan,Weaver,user8953@example.com,2025-04-29,West,Consumer
8954,Kevin,Bates,user8954@example.com,2022-09-10,South,Consumer
8955,Timothy,Ortiz,user8955@example.com,2022-04-16,South,Consumer
8956,Ashley,Meyer,user8956@example.com,2021-04-12,West,Consumer
8957,Ryan,Benson,user8957@example.com,2023-01-10,East,Consumer
8958,Linda,Sawyer,user8958@example.com,2021-07-27,North,Consumer
8959,Joshua,Leon,user8959@example.com,2021-02-24,South,Consumer
8960,Renee,Spencer,user8960@example.com,2022-07-15,West,Consumer
8961,Mary,Cook,user8961@example.com,2021-06-23,West,Small Business
8962,Samuel,Allen,user8962@example.com,2022-09-23,North,Consumer
8963,Raymond,Hatfield,user8963@example.com,2025-05-07,East,Consumer
8964,Damon,Reed,user8964@example.com,2024-12-30,South,Consumer
8965,Joseph,Gilmore,user8965@example.com,2023-02-01,East,Consumer
8966,John,Moore,user8966@example.com,2023-10-20,North,Consumer
8967,Blake,Zamora,user8967@example.com,2024-03-16,North,Consumer
8968,Melissa,Velazquez,user8968@example.com,2024-12-26,West,Consumer
8969,Cynthia,Taylor,user8969@example.com,2024-04-16,East,Consumer
8970,Brandon,Cook,user8970@example.com,2022-01-08,East,Consumer
8971,Randall,Horton,user8971@example.com,2022-08-14,North,Consumer
8972,Claire,Brown,user8972@example.com,2023-05-29,East,Consumer
8973,Jennifer,Nicholson,user8973@example.com,2022-03-02,South,Consumer
8974,Riley,Rodgers,user8974@example.com,2023-11-01,East,Small Business
8975,Leah,Diaz,user8975@example.com,2022-03-04,South,Consumer
8976,George,Miller,user8976@example.com,2021-03-24,East,Consumer
8977,Tara,Sharp,user8977@example.com,2023-11-27,East,Consumer
8978,Angela,Valencia,user8978@example.com,2022-09-18,East,Consumer
8979,Shawn,Baxter,user8979@example.com,2025-02-03,South,Consumer
8980,Dominic,Sloan,user8980@example.com,2025-07-14,South,Consumer
8981,Ian,Green,user8981@example.com,2024-02-25,South,Consumer
8982,Raymond,Davidson,user8982@example.com,2024-01-07,South,Consumer
8983,Keith,Foster,user8983@example.com,2023-02-19,North,Consumer
8984,Ann,Frank,user8984@example.com,2024-08-28,West,Consumer
8985,Marie,Greer,user8985@example.com,2021-01-20,North,Consumer
8986,Elizabeth,English,user8986@example.com,2021-07-25,North,Consumer
8987,Sharon,Lawson,user8987@example.com,2025-09-16,South,Consumer
8988,Stephen,Brooks,user8988@example.com,2021-05-31,West,Consumer
8989,Eric,Byrd,user8989@example.com,2021-06-12,North,Consumer
8990,Kerry,Leon,user8990@example.com,2023-03-23,North,Consumer
8991,Matthew,Chambers,user8991@example.com,2022-04-09,West,Small Business
8992,Samantha,Harvey,user8992@example.com,2024-07-08,East,Small Business
8993,Abigail,Chambers,user8993@example.com,2022-05-18,North,Consumer
8994,Zachary,Schneider,user8994@example.com,2022-12-11,West,Consumer
8995,Thomas,Gonzales,user8995@example.com,2025-09-19,West,Consumer
8996,Michael,Deleon,user8996@example.com,2024-07-23,East,Small Business
8997,Rachael,Olson,user8997@example.com,2025-10-26,East,Consumer
8998,Mark,Swanson,user8998@example.com,2023-12-10,North,Consumer
8999,Deborah,Erickson,user8999@example.com,2023-02-08,East,Consumer
9000,Jeffrey,Cannon,user9000@example.com,2023-06-20,North,Small Business
9001,Thomas,Vasquez,user9001@example.com,2025-06-07,South,Small Business
9002,Michelle,Owen,user9002@example.com,2023-09-22,East,Small Business
9003,Stephanie,Swanson,user9003@example.com,2022-05-08,South,Consumer
9004,Joseph,Salazar,user9004@example.com,2025-10-26,South,Consumer
9005,Tommy,Potts,user9005@example.com,2021-04-28,South,Consumer
9006,Kenneth,Rodriguez,user9006@example.com,2022-11-30,East,Consumer
9007,Michael,Ford,user9007@example.com,2022-08-28,North,Consumer
9008,Virginia,Beck,user9008@example.com,2021-12-05,South,Enterprise
9009,David,Cook,user9009@example.com,2021-10-19,South,Consumer
9010,Steven,Trevino,user9010@example.com,2023-01-04,East,Consumer
9011,Christina,Baker,user9011@example.com,2023-04-24,West,Small Business
9012,Lori,Hopkins,user9012@example.com,2021-06-22,East,Consumer
9013,Timothy,Thompson,user9013@example.com,2025-06-06,West,Consumer
9014,Taylor,Mason,user9014@example.com,2023-12-21,North,Small Business
9015,Jonathan,Walker,user9015@example.com,2024-04-11,West,Consumer
9016,Deborah,Simon,user9016@example.com,2023-03-01,West,Consumer
9017,Kyle,Long,user9017@example.com,2025-01-05,East,Consumer
9018,Nancy,Brooks,user9018@example.com,2023-08-30,South,Small Business
9019,Christine,Edwards,user9019@example.com,2022-09-07,North,Consumer
9020,Michelle,Herrera,user9020@example.com,2022-11-20,South,Consumer
9021,Michael,Smith,user9021@example.com,2024-01-14,West,Consumer
9022,Kristi,Copeland,user9022@example.com,2025-10-25,West,Consumer
9023,Julie,Turner,user9023@example.com,2024-12-30,East,Consumer
9024,Michael,Mason,user9024@example.com,2025-01-05,North,Consumer
9025,Richard,Moore,user9025@example.com,2024-05-05,East,Consumer
9026,Kiara,Baker,user9026@example.com,2025-05-19,East,Consumer
9027,Kimberly,Jenkins,user9027@example.com,2021-11-12,East,Consumer
9028,Jason,Fitzgerald,user9028@example.com,2022-11-22,South,Small Business
9029,Scott,Turner,user9029@example.com,2023-06-08,West,Consumer
9030,Cristian,Morales,user9030@example.com,2024-10-26,South,Consumer
9031,Cynthia,Davis,user9031@example.com,2024-08-24,North,Small Business
9032,Elizabeth,Burns,user9032@example.com,2025-01-20,North,Consumer
9033,Terri,Martinez,user9033@example.com,2022-12-14,North,Enterprise
9034,Jennifer,Armstrong,user9034@example.com,2023-11-02,North,Consumer
9035,April,Robinson,user9035@example.com,2021-03-21,North,Consumer
9036,Nathan,Wang,user9036@example.com,2023-04-11,East,Enterprise
9037,David,Johnson,user9037@example.com,2021-03-07,West,Small Business
9038,Craig,Miller,user9038@example.com,2024-03-02,North,Consumer
9039,Christina,Johnson,user9039@example.com,2023-10-28,North,Consumer
9040,Katherine,Gonzales,user9040@example.com,2021-03-14,North,Small Business
9041,Shelby,Stevens,user9041@example.com,2021-03-01,West,Consumer
9042,Autumn,Burns,user9042@example.com,2023-02-27,North,Small Business
9043,Jaclyn,Thompson,user9043@example.com,2024-07-17,South,Consumer
9044,Larry,Frazier,user9044@example.com,2025-05-13,East,Consumer
9045,Rebecca,Moore,user9045@example.com,2024-04-01,East,Consumer
9046,Beth,Norman,user9046@example.com,2023-12-21,South,Consumer
9047,Kelli,Mclean,user9047@example.com,2025-07-16,North,Consumer
9048,Sean,Rhodes,user9048@example.com,2024-06-22,South,Consumer
9049,Whitney,Gibbs,user9049@example.com,2023-11-13,West,Small Business
9050,Zoe,Richardson,user9050@example.com,2025-01-02,East,Consumer
9051,Jacqueline,Wheeler,user9051@example.com,2023-11-23,West,Consumer
9052,Tracy,Gibson,user9052@example.com,2021-04-02,North,Consumer
9053,Amanda,Lewis,user9053@example.com,2021-12-29,East,Consumer
9054,Tammy,Hall,user9054@example.com,2021-08-04,North,Consumer
9055,Lori,Mullins,user9055@example.com,2023-10-21,West,Consumer
9056,Charles,Lopez,user9056@example.com,2020-12-04,East,Consumer
9057,Renee,Collins,user9057@example.com,2024-11-05,West,Small Business
9058,Cynthia,Cantrell,user9058@example.com,2025-01-20,South,Small Business
9059,Ryan,Rosales,user9059@example.com,2022-10-17,North,Consumer
9060,Lee,Joseph,user9060@example.com,2022-10-12,South,Consumer
9061,Robert,Mack,user9061@example.com,2025-09-11,East,Consumer
9062,Stephanie,Adams,user9062@example.com,2021-05-25,West,Small Business
9063,James,Saunders,user9063@example.com,2021-01-20,North,Consumer
9064,Elizabeth,Sloan,user9064@example.com,2020-12-16,West,Consumer
9065,Linda,Schroeder,user9065@example.com,2022-10-22,East,Consumer
9066,Megan,Castro,user9066@example.com,2024-07-31,West,Consumer
9067,Peter,Johnson,user9067@example.com,2022-03-03,South,Consumer
9068,Terri,Cooper,user9068@example.com,2022-05-06,East,Consumer
9069,John,Blair,user9069@example.com,2024-05-24,West,Small Business
9070,Jasmine,Marsh,user9070@example.com,2023-02-11,East,Consumer
9071,Olivia,Shields,user9071@example.com,2022-01-25,East,Consumer
9072,Peter,Crosby,user9072@example.com,2025-04-25,West,Consumer
9073,Christopher,Martinez,user9073@example.com,2021-09-30,South,Consumer
9074,Summer,Robles,user9074@example.com,2021-12-15,South,Consumer
9075,Charles,Sims,user9075@example.com,2022-04-12,East,Consumer
9076,Marco,Moore,user9076@example.com,2022-04-12,East,Consumer
9077,Christopher,Rodriguez,user9077@example.com,2024-01-29,West,Consumer
9078,Kristine,Payne,user9078@example.com,2025-01-09,South,Consumer
9079,Megan,Patrick,user9079@example.com,2022-02-10,East,Consumer
9080,Phillip,Chang,user9080@example.com,2023-06-21,North,Consumer
9081,Shannon,Baker,user9081@example.com,2023-07-29,West,Consumer
9082,Nicholas,Watson,user9082@example.com,2023-03-09,North,Consumer
9083,Henry,Parks,user9083@example.com,2022-09-10,South,Consumer
9084,Joshua,Middleton,user9084@example.com,2023-07-24,East,Consumer
9085,Abigail,Salinas,user9085@example.com,2021-10-17,South,Consumer
9086,Elizabeth,Duran,user9086@example.com,2025-05-23,East,Consumer
9087,Christopher,Reyes,user9087@example.com,2023-10-12,East,Small Business
9088,Jacob,Burch,user9088@example.com,2024-09-10,West,Consumer
9089,Drew,Harris,user9089@example.com,2023-09-28,South,Consumer
9090,Craig,Watkins,user9090@example.com,2025-06-16,East,Small Business
9091,Mary,Bowen,user9091@example.com,2024-08-24,West,Consumer
9092,Kevin,Garcia,user9092@example.com,2025-03-24,South,Consumer
9093,Michelle,Crosby,user9093@example.com,2023-03-30,South,Consumer
9094,Patrick,Taylor,user9094@example.com,2023-01-29,South,Small Business
9095,Sophia,Green,user9095@example.com,2021-02-06,East,Consumer
9096,John,Sanchez,user9096@example.com,2025-04-22,South,Consumer
9097,Theresa,Lam,user9097@example.com,2023-02-19,West,Consumer
9098,Jack,Jackson,user9098@example.com,2021-10-23,East,Consumer
9099,Rhonda,Smith,user9099@example.com,2022-08-17,North,Consumer
9100,William,Johns,user9100@example.com,2020-11-17,East,Consumer
9101,Samantha,Harrison,user9101@example.com,2024-03-22,South,Consumer
9102,Brandon,Berry,user9102@example.com,2024-12-21,South,Consumer
9103,Doris,Webb,user9103@example.com,2024-06-14,North,Consumer
9104,Teresa,Young,user9104@example.com,2021-10-14,South,Consumer
9105,Nicholas,Yang,user9105@example.com,2024-10-26,South,Consumer
9106,Aaron,Fisher,user9106@example.com,2024-01-15,North,Consumer
9107,Hannah,Jones,user9107@example.com,2024-12-20,South,Consumer
9108,Jacob,Davis,user9108@example.com,2024-05-27,South,Small Business
9109,Bobby,Gardner,user9109@example.com,2022-02-12,East,Consumer
9110,Ralph,Williams,user9110@example.com,2025-04-03,North,Consumer
9111,Dakota,Price,user9111@example.com,2023-06-01,South,Small Business
9112,Jeffrey,Perez,user9112@example.com,2025-10-01,West,Consumer
9113,Paul,Evans,user9113@example.com,2022-03-29,West,Consumer
9114,Laura,Scott,user9114@example.com,2023-08-29,North,Consumer
9115,Tanner,Rodriguez,user9115@example.com,2024-07-08,North,Consumer
9116,Richard,Morris,user9116@example.com,2021-07-28,East,Consumer
9117,Chelsea,Smith,user9117@example.com,2022-10-29,North,Consumer
9118,Laura,Carroll,user9118@example.com,2022-12-29,East,Small Business
9119,Jennifer,Christensen,user9119@example.com,2025-09-01,North,Consumer
9120,Jerome,Anderson,user9120@example.com,2020-12-30,West,Consumer
9121,Janet,Carlson,user9121@example.com,2021-11-02,West,Consumer
9122,David,Jones,user9122@example.com,2021-04-25,West,Consumer
9123,Angelica,Garcia,user9123@example.com,2024-01-17,East,Consumer
9124,Victoria,Thomas,user9124@example.com,2024-03-29,West,Consumer
9125,Steven,Smith,user9125@example.com,2024-03-11,East,Small Business
9126,Gregory,Yu,user9126@example.com,2023-03-23,West,Consumer
9127,Carl,Wright,user9127@example.com,2022-12-18,North,Consumer
9128,Jessica,Norman,user9128@example.com,2024-04-01,South,Consumer
9129,Stephanie,Morales,user9129@example.com,2023-10-07,South,Consumer
9130,Donald,Wilson,user9130@example.com,2020-11-22,South,Consumer
9131,Jessica,Sherman,user9131@example.com,2025-09-22,West,Small Business
9132,Jean,Gibson,user9132@example.com,2025-07-19,South,Consumer
9133,Wyatt,Thomas,user9133@example.com,2023-03-20,South,Consumer
9134,James,Chaney,user9134@example.com,2022-11-02,North,Consumer
9135,Jerry,Gordon,user9135@example.com,2025-07-02,South,Consumer
9136,James,Combs,user9136@example.com,2023-05-26,South,Small Business
9137,Adam,Cox,user9137@example.com,2021-07-26,North,Consumer
9138,Nicole,Nguyen,user9138@example.com,2022-11-25,West,Small Business
9139,Timothy,Morgan,user9139@example.com,2021-08-01,North,Consumer
9140,Nicholas,Robinson,user9140@example.com,2023-01-09,West,Consumer
9141,David,Liu,user9141@example.com,2023-10-20,West,Consumer
9142,Kevin,Solomon,user9142@example.com,2021-07-23,East,Consumer
9143,Edward,Daniels,user9143@example.com,2021-08-13,North,Consumer
9144,Christopher,Rivera,user9144@example.com,2022-06-23,South,Consumer
9145,Stephanie,Aguilar,user9145@example.com,2025-03-25,North,Consumer
9146,Ashlee,Smith,user9146@example.com,2024-12-19,West,Consumer
